CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES
C10897,11654.55492,1,463
C10898,1254.970145,1,769.34
C10899,2174.018945,1,377.1
C10900,1076.029456,1,0
C10901,1444.365154,0.727273,780.14
C10902,2767.545277,1,3480.24
C10903,1382.310939,1,0
C10904,716.017731,1,0
C10905,1890.397414,1,2493.67
C10906,1948.434315,1,324.3
C10907,44.910575,1,444.96
C10908,802.274379,0.636364,150
C10909,6059.861762,1,250.32
C10910,847.013195,0.833333,0
C10911,1843.308668,1,89.66
C10912,21.681508,1,299.04
C10913,3558.685862,1,1036.19
C10914,14581.45914,1,0
C10915,902.099225,0.818182,5080.85
C10916,1081.065726,1,554.85
C10917,9255.143419,1,5153.28
C10918,228.909884,1,2617.85
C10919,1486.051056,1,716.98
C10920,337.317432,1,4193.91
C10921,2643.39225,1,965.84
C10922,4007.029155,1,7597.09
C10923,128.375213,0.727273,0
C10924,2903.779416,1,360.3
C10925,233.694622,1,1772.55
C10926,150.52492,1,1850.31
C10927,3066.86081,1,84.65
C10928,11.35774,0.555556,223.5
C10929,6366.085376,0.818182,407.86
C10930,53.339006,1,315.48
C10931,1917.203534,1,0
C10932,361.588846,1,312.69
C10933,5878.663267,1,1230.08
C10934,7143.680599,1,0
C10935,559.944819,0.818182,0
C10936,79.625341,1,701.44
C10937,1701.20332,1,302
C10939,993.662006,1,348.88
C10940,939.152528,1,3393.25
C10941,7427.807223,1,205.89
C10942,2746.923673,1,0
C10943,24.820164,0.727273,209
C10944,31.702357,0.181818,1051.52
C10945,1023.323593,1,253.37
C10946,2.957267,0.272727,202.72
C10947,1068.434064,1,27
C10949,6725.109914,1,6335.65
C10950,515.135703,1,2457.48
C10951,0.867528,0.272727,26.62
C10952,542.051302,1,4896.9
C10953,39.798993,0.454545,20.09
C10954,1894.11023,1,678
C10955,5980.58247,1,0
C10956,176.721561,1,1707.26
C10957,4223.832142,1,0
C10958,55.741802,0.818182,963.35
C10959,179.290727,1,2540.9
C10960,634.825209,1,1478.36
C10961,6002.618198,1,0
C10962,1104.960744,1,45.65
C10963,851.278168,0.727273,0
C10965,914.222213,1,563.39
C10966,3122.171879,1,974.3
C10967,645.528692,1,0
C10968,1803.898764,1,562.01
C10969,330.273411,1,53.8
C10970,1168.040482,0.909091,1113.1
C10971,4593.577983,1,0
C10972,391.179957,0.909091,7363.38
C10973,12358.32132,1,421.15
C10974,95.645669,0.272727,566.43
C10975,2072.457624,1,17409.21
C10976,3215.307061,1,0
C10977,2437.750644,0.9,1177.64
C10978,460.432607,1,1009.44
C10979,1895.695148,1,200
C10980,51.161976,0.25,736.72
C10981,40.332553,0.545455,158.37
C10982,1.355556,0.727273,0.01
C10983,1462.280124,1,516
C10984,337.629461,1,251.44
C10985,1518.813947,1,2110.98
C10986,1538.569369,1,3852.37
C10987,1084.291919,1,270
C10988,3908.10498,1,1238.12
C10989,16.553858,0.272727,308.16
C10990,243.010712,0.363636,0
C10991,463.07144,1,1817.84
C10992,192.037218,0.909091,1000
C10993,1493.440295,1,0
C10994,853.34928,0.8,3209.14
C10995,1295.446588,1,886.37
C10996,4890.470857,0.909091,0
C10997,1905.101343,1,455.72
C10998,69.016286,0.909091,749.9
C10999,2872.838687,1,555
C11000,2437.73951,1,1093.93
C11001,160.816558,1,1755.76
C11002,2802.369018,1,829.15
C11003,4618.091584,1,541.68
C11004,3108.393701,0.9,26582.34
C11005,3946.421177,1,1508.54
C11006,560.414016,1,99
C11007,2001.030926,1,1534.98
C11008,1216.893766,1,76.3
C11009,343.966223,1,3927.12
C11010,887.679317,1,1486.31
C11011,5573.146558,1,435.14
C11012,31.490163,0.636364,280.35
C11013,1464.19148,1,367.94
C11014,114.38833,1,182
C11015,1355.312146,0.818182,1682.06
C11016,357.62718,1,3070.45
C11017,1368.288512,1,34
C11018,2870.08219,0.909091,490.21
C11019,2797.233197,1,2197.21
C11020,1055.53207,1,170
C11021,3421.5478,1,36
C11022,165.700863,1,1806.97
C11023,5317.783607,1,0
C11024,1532.278572,1,2612.1
C11025,1506.516549,1,1188.78
C11026,195.804466,0.909091,0
C11027,2845.16043,0.727273,735.09
C11028,1268.352178,1,1533.28
C11029,1250.394614,0.909091,443.99
C11030,9.503968,1,96.62
C11031,2285.068731,1,0
C11032,2928.756699,1,160.92
C11033,1460.178578,1,937.96
C11034,2022.469335,1,22.5
C11035,1651.127455,1,720.18
C11036,76.483078,0.727273,69
C11038,3766.072756,1,64.82
C11039,1083.07662,1,0
C11040,250.123525,0.909091,2655.99
C11041,41.146561,1,825
C11042,3340.233396,1,1783.57
C11043,97.649883,0.454545,1092.59
C11044,253.143106,0.142857,0
C11045,1239.889457,1,3914.15
C11046,3846.498183,1,788.54
C11047,12373.33348,1,830.15
C11048,1958.327414,1,0
C11049,411.727643,0.909091,1037.82
C11050,1548.76729,1,723.65
C11051,2128.151695,1,0
C11052,1046.785259,0.555556,0
C11053,640.595851,1,2496.57
C11054,270.096134,0.818182,3061.26
C11055,1583.622027,1,45.65
C11056,380.384776,0.545455,1188
C11057,445.409094,1,307.11
C11058,117.949494,1,1368.88
C11059,2608.143732,1,207.68
C11060,48.521324,1,514.97
C11061,1076.571029,1,45.65
C11062,2294.145941,1,29.29
C11063,25.570988,0.454545,45.65
C11064,5049.442457,1,0
C11065,5516.201451,1,0
C11066,300.782119,0.909091,2590.95
C11067,1133.090254,1,85.92
C11068,5842.231445,1,452.59
C11069,7.980453,0.272727,0
C11070,4677.242936,1,125
C11071,1095.27596,1,119
C11072,6432.685892,1,0
C11073,328.242971,1,1555.66
C11074,448.788728,1,32.38
C11075,209.178326,0.5,34
C11076,1463.302373,0.272727,0
C11077,7024.269179,1,130.4
C11078,68.690623,1,734.37
C11079,1268.144319,1,0
C11080,28.329892,1,292.59
C11081,140.349336,0.363636,1042.52
C11082,1838.106824,1,2682.25
C11083,1688.534078,1,280
C11084,1048.067171,1,0
C11085,4862.641586,1,1302.37
C11086,554.289791,1,90
C11087,65.645186,0.545455,735.69
C11088,1389.598597,1,6058.03
C11089,230.161419,0.888889,750.05
C11090,56.536572,1,499.92
C11091,39.37618,1,256.5
C11092,52.0899,0.727273,230.15
C11093,224.937583,1,1956.8
C11094,8823.284205,1,3719
C11095,1005.332554,1,0
C11096,160.852061,0.888889,4704.98
C11097,1594.527848,1,60
C11098,5961.863054,1,320.08
C11099,864.975705,1,66.7
C11100,2683.746154,1,130
C11101,6.914784,0.454545,71.4
C11102,1747.11949,1,285.45
C11103,4069.525304,1,259.84
C11104,601.369472,1,35.8
C11105,1050.92679,1,150
C11106,62.635576,1,611.31
C11107,814.269404,0.875,0
C11108,1026.874467,0.909091,153.96
C11109,42.125651,0.636364,453.89
C11110,367.596554,0.363636,0
C11111,3409.130731,1,0
C11112,15.216647,0.272727,133
C11113,206.305547,1,1594
C11114,3892.22326,1,929.99
C11115,39.274052,0.545455,431.49
C11116,413.987831,1,985.79
C11117,1549.600093,1,0
C11118,8.640998,0.363636,0
C11119,85.79793,1,931.98
C11120,48.157955,0.363636,648.24
C11121,4184.915498,1,0
C11122,4046.574741,1,1757.44
C11123,1522.831212,1,0
C11124,2016.049201,1,1372.57
C11125,72.251911,0.727273,665.5
C11126,5336.743176,1,680.97
C11128,7.527502,0.545455,65.75
C11129,1262.88817,1,313.02
C11130,1850.509525,1,0
C11131,3019.820556,1,1158.28
C11132,1382.240511,1,113.03
C11133,6.338717,0.090909,171
C11134,3676.070324,1,2255.1
C11135,451.076499,0.818182,32.25
C11136,5858.94756,1,896.18
C11137,35.578362,0.909091,464.51
C11138,153.162696,1,1198.2
C11139,3140.698358,1,1961.78
C11140,2239.937878,1,90
C11141,510.233775,1,436.74
C11142,683.971012,0.909091,294
C11143,703.053063,1,335.99
C11145,3508.560867,1,0
C11146,8115.039014,1,383.42
C11148,4294.953211,1,0
C11149,256.433357,1,206.35
C11150,297.985886,1,116.18
C11151,1386.020611,1,0
C11152,5311.877259,1,299.94
C11153,417.878821,1,364
C11154,94.241684,0.666667,1019.34
C11155,0.48805,0.9,121
C11156,293.029263,0.818182,3094.97
C11157,857.843162,1,0
C11158,4688.103434,1,0
C11159,1373.174839,1,215
C11161,2730.843802,1,2900
C11162,661.423035,0.636364,1109.53
C11163,749.127741,1,80.3
C11164,2391.843543,1,3279.57
C11165,677.188172,0.909091,3777.59
C11166,26.787185,0.272727,114
C11167,20.962217,1,290.36
C11169,952.51575,1,129.95
C11170,6090.522273,1,22.16
C11171,0,0,12.65
C11172,987.584177,1,0
C11173,51.422178,0.636364,0
C11174,2136.082193,1,0
C11175,3551.355769,1,1283.65
C11176,1306.436456,1,0
C11177,710.199118,1,3442.08
C11178,2847.608209,1,1399.05
C11179,1596.02939,1,466.18
C11180,4461.155061,1,190
C11181,2861.137399,1,0
C11182,1180.758966,1,1274.54
C11184,4613.570499,1,0
C11185,126.121035,0.454545,590
C11186,7638.382236,1,0
C11187,1931.821799,1,120
C11188,5538.646971,1,460.57
C11189,1818.441161,1,904.3
C11190,4550.717687,1,2094.99
C11192,741.294747,1,7096.36
C11193,802.618739,1,2860.32
C11195,645.299519,1,1310.84
C11196,42.366061,0.818182,463.32
C11197,2127.069602,1,743.38
C11198,34.207779,0.090909,2483.26
C11199,76.059828,1,927.1
C11200,25.659372,0.181818,951.1
C11201,269.309231,1,280.25
C11202,230.823876,1,1842.33
C11203,6.903243,0.727273,145.01
C11204,537.002861,1,2275.97
C11205,3222.221884,1,356.4
C11206,7370.257624,1,0
C11207,20.889413,0.636364,244.2
C11208,74.568421,0.454545,600
C11209,1.059103,0.181818,25.5
C11210,1109.366186,1,348.78
C11211,1114.122532,1,348.47
C11212,348.965773,1,1019.4
C11213,949.259857,1,0
C11214,6306.501319,1,205.03
C11215,1393.527992,0.818182,0
C11216,364.140613,1,1462.38
C11217,72.706076,0.272727,508.56
C11219,1688.521097,0.909091,0
C11220,229.913693,1,2406.77
C11221,123.791796,0.727273,1202.5
C11222,1786.707643,1,0
C11223,971.681565,1,133.31
C11224,3959.912911,1,0
C11225,1771.028068,0.909091,360
C11226,543.350448,0.545455,0
C11227,189.969435,1,2071.55
C11228,214.610294,1,496
C11229,4.620029,1,59.67
C11230,32.779456,1,212.58
C11231,2191.369256,1,1197.2
C11232,6.824905,0.090909,0
C11233,23.150437,0.090909,0
C11234,1893.611922,1,22746.81
C11235,230.936733,0.5,0
C11236,42.585012,1,534.26
C11237,1060.385693,1,5327.61
C11238,867.728471,1,41.07
C11239,8884.816576,1,1233.58
C11240,77.273142,0.818182,963.61
C11241,915.981419,0.909091,2037.24
C11242,177.355165,0.909091,1179.3
C11243,653.004882,0.818182,2035.29
C11244,3322.31489,1,676
C11245,49.022296,1,480.27
C11246,5022.775729,1,2117.05
C11247,2.451938,0.090909,37.75
C11248,39.977967,0.3,432.05
C11249,247.063258,1,1448.74
C11250,1327.775159,1,534.93
C11251,2372.842569,1,218
C11252,2705.149599,1,328.61
C11253,92.782518,0.2,921.82
C11254,4.398104,0.181818,76
C11255,9387.614011,1,0
C11256,156.536773,1,1903.66
C11257,233.393741,1,2346.94
C11258,3597.728209,1,1043
C11259,2.549291,0.181818,322.98
C11260,5630.793848,1,2743.66
C11261,1592.168416,1,0
C11262,599.044829,1,6528.65
C11263,5.801666,0.272727,88.97
C11264,31.876386,0.909091,311.05
C11265,41.620283,1,689.4
C11266,408.732898,0.272727,0
C11267,5.260527,0.272727,263.16
C11268,238.184435,0.75,2068.15
C11269,3437.033859,1,1858.7
C11270,341.467517,1,3446.96
C11271,2500.029691,1,1103.5
C11272,1.019189,0.090909,87.02
C11273,6477.2996,1,0
C11274,1037.653522,1,584.4
C11275,1134.726574,1,0
C11276,1564.180333,1,942.22
C11277,55.58459,0.818182,395.05
C11278,61.109731,1,438.8
C11279,5.340221,0.454545,35.97
C11280,2593.115716,1,0
C11281,12.40875,0.3,85.5
C11282,1548.224072,1,696.63
C11283,1547.154381,1,0
C11284,527.965041,1,2808.2
C11285,998.231433,1,1622.23
C11286,5220.637076,1,2911.02
C11287,395.81907,0.888889,37
C11288,1739.666192,1,0
C11289,1382.168038,1,0
C11290,11.047149,0.545455,180.5
C11291,1121.833202,1,2940
C11292,1222.083116,1,1492.21
C11293,3850.206279,1,2434.5
C11294,51.640786,0.727273,434.72
C11295,621.386746,0.571429,178.83
C11296,1096.949604,1,227.55
C11297,75.039332,0.272727,588.05
C11298,939.102758,0.363636,0
C11299,2321.846501,1,2675
C11300,4010.621974,1,40040.71
C11301,139.511394,1,1247.75
C11302,25.698927,0.909091,244
C11303,1856.590921,1,0
C11304,18.776309,0.5,59
C11305,2596.455261,1,0
C11306,6619.14864,1,35.92
C11307,317.657562,1,4398.35
C11308,6912.431438,1,1483.9
C11309,12.00682,1,126
C11310,173.940108,0.5,958.5
C11311,661.199437,0.545455,150
C11312,12.659909,0.272727,5252.04
C11313,2425.836071,1,3502.99
C11314,27.263365,1,231
C11315,208.19101,1,2395.88
C11316,12.654903,0.4,120
C11317,1727.333496,1,560.75
C11318,1727.295159,1,719.76
C11319,801.110294,1,4276.89
C11320,144.129221,0.727273,949.59
C11321,1497.129794,1,2571.48
C11322,1770.072581,1,0
C11323,43.124063,0.727273,491.43
C11324,200.971458,1,569.68
C11325,3.574463,0.818182,576
C11326,5086.333429,1,548.89
C11327,1469.212816,1,220.69
C11328,80.054576,0.454545,315
C11329,249.140601,1,655.94
C11330,505.313231,1,4471.79
C11331,396.419487,1,4349.34
C11332,5858.617133,1,2761.41
C11334,1790.707374,0.727273,1368
C11335,2006.218006,1,4572.63
C11336,4609.210475,1,335
C11337,123.089579,1,1150.78
C11338,3950.9879,1,699.44
C11339,2628.511837,1,273
C11340,31.473181,0.272727,220.5
C11341,421.475963,1,2218.26
C11342,5561.206188,1,1120.29
C11343,2138.185971,1,45.65
C11344,275.956562,0.363636,1943.1
C11345,2894.348509,1,657.71
C11346,15.173238,0.666667,316.91
C11347,541.240795,1,5999.95
C11348,1426.870236,1,0
C11349,373.243163,0.909091,3603.23
C11350,3892.352781,1,6068.82
C11351,1172.344218,1,454.21
C11352,1786.846869,1,0
C11353,272.7004,1,3298.55
C11354,68.845891,0.363636,853.44
C11355,120.964472,1,0
C11356,2415.412234,1,3313.65
C11357,50.435246,0.636364,553.73
C11358,1094.221693,1,35
C11359,2249.731727,1,2598.54
C11360,3007.093879,1,0
C11361,3143.23132,1,255.08
C11362,1392.814234,1,845.51
C11363,7994.33168,1,224.51
C11364,3661.051976,1,764
C11365,910.682404,1,0
C11366,779.500096,1,689.4
C11367,245.199649,1,2241.84
C11368,1279.305202,1,2071.7
C11369,57.862875,0.272727,579
C11370,1200.435451,1,886.56
C11371,1152.710352,1,1392
C11372,2767.251585,1,0
C11373,3013.581545,1,0
C11374,363.344239,0.818182,665.86
C11375,4657.477375,1,237.52
C11376,341.456099,1,2091.44
C11377,7656.390367,1,0
C11378,5729.703345,1,265
C11379,0,0,300
C11380,6733.58763,1,280
C11381,4359.126852,1,0
C11382,18.898762,0.363636,212.5
C11383,325.47428,1,3030.4
C11384,162.905422,0.727273,1600
C11385,80.363442,0.909091,2370.44
C11386,5924.719712,1,246.56
C11387,5161.854898,1,4542.33
C11388,319.388468,1,1674.9
C11389,61.976914,0.818182,401.63
C11390,5608.513514,1,0
C11391,661.135323,1,568.81
C11392,130.977369,1,527
C11394,831.404268,0.727273,0
C11395,2153.498372,1,5428.77
C11396,7886.875682,1,968.26
C11397,148.826903,0.727273,3386.58
C11398,15.730229,1,163.24
C11399,177.268927,0.636364,429.88
C11400,20.933565,0.363636,295.32
C11401,920.872172,0.888889,296.64
C11402,4240.449485,1,2798.36
C11403,4427.994044,1,1039.49
C11404,187.2126,1,1807.08
C11405,9680.188434,1,0
C11406,1186.928037,1,2178
C11407,85.053515,1,1244.7
C11408,2054.372848,1,833.28
C11409,60.835983,0.454545,1151.45
C11410,1438.46998,1,0
C11411,5745.78949,1,0
C11412,746.693629,1,615.2
C11413,4183.877488,1,353.75
C11414,1140.787563,1,2796.54
C11415,281.469522,1,2500.03
C11416,73.507271,1,890.45
C11417,2297.696272,1,2764
C11418,1064.037564,0.9,55.52
C11419,2792.534256,1,9661.37
C11420,606.246031,0.909091,3876
C11421,65.253182,0.363636,1027.41
C11422,73.532797,0.363636,1185.3
C11423,23.956905,0.636364,186.05
C11424,4098.215967,1,0
C11425,1916.470203,1,380
C11426,21.639571,1,191.7
C11427,841.398158,1,860.2
C11428,3857.747562,1,777.92
C11429,1920.231187,1,167.08
C11430,304.664917,1,2601.67
C11431,1.753241,0.571429,0
C11432,1.599053,0.272727,188
C11433,7422.444145,1,148.29
C11434,198.31397,0.909091,487.61
C11435,2712.176691,1,0
C11436,14.434808,1,237.48
C11437,1376.24407,1,0
C11438,164.684836,1,622.9
C11439,2837.112414,1,0
C11440,931.047119,1,494
C11441,438.753147,1,1252.1
C11442,364.398745,1,1087.66
C11443,2135.365916,1,0
C11444,27.164388,1,554.35
C11445,468.693449,1,4930.68
C11446,1080.956258,1,386.78
C11447,2849.47477,1,574.92
C11448,584.287125,0.818182,0
C11449,3304.829014,1,2577.7
C11450,39.665224,1,265.92
C11451,83.279708,0.545455,899.73
C11452,227.636073,1,3050.64
C11453,928.666372,1,0
C11454,57.764354,0.545455,454.2
C11455,116.626679,1,533.99
C11456,8787.333948,1,0
C11457,4007.32326,1,3333.95
C11458,972.665818,1,10549.19
C11459,697.525591,1,462.38
C11460,4279.153917,1,1006.17
C11461,920.922411,1,1227.93
C11463,3308.148118,1,3767.75
C11464,19.945714,0.272727,170
C11466,868.98325,0.818182,1104.65
C11467,0.001214,0.181818,0
C11468,311.357,0.818182,2283.07
C11469,21.986298,0.454545,568.78
C11470,1245.890862,1,5380.3
C11471,867.444685,1,8751.49
C11472,8625.355309,1,1945.95
C11473,31.973194,0.545455,94.53
C11474,112.973151,1,0
C11475,1337.162883,1,4544.48
C11476,1738.553751,1,0
C11477,449.556041,0.454545,143
C11478,1227.548135,1,322
C11479,48.213487,1,403.1
C11480,58.949864,1,2074.57
C11481,1367.479599,0.818182,12375
C11482,2920.392514,1,2673.73
C11483,6462.461789,1,479.98
C11484,1887.119184,1,2450.73
C11485,67.32184,1,685.15
C11486,912.857498,1,831.03
C11487,961.391452,1,3783.25
C11488,1455.84622,1,592.82
C11489,44.687434,0.454545,679
C11490,7103.925375,1,220.74
C11491,2337.713483,1,773.7
C11492,619.375758,1,6133.45
C11493,1168.007346,1,539
C11494,556.359504,1,1111.12
C11495,8151.985277,1,25615.07
C11496,1.198223,0.909091,317.02
C11497,2492.985289,1,74.5
C11498,11431.78621,1,0
C11499,4116.869029,1,0
C11500,1117.368286,1,972.38
C11501,5705.19862,0.909091,942.68
C11502,916.63778,1,4627.8
C11503,63.685705,1,690.84
C11504,965.605202,1,215
C11505,173.658581,1,1210
C11506,4.382924,0.272727,130.24
C11507,1708.478796,1,1406.14
C11508,222.321892,0.909091,2417.54
C11509,465.033038,1,247.36
C11510,6138.163709,1,0
C11511,668.102701,1,4943.92
C11512,4146.527042,1,178
C11513,1687.08958,1,5094.17
C11514,1995.089853,1,8335.69
C11515,1818.447016,0.909091,413
C11516,33.225168,0.909091,655.15
C11517,1060.736973,0.636364,0
C11518,129.613905,0.636364,1083.04
C11519,262.106758,1,2625.84
C11520,27.694103,0.444444,474.96
C11522,294.381106,1,828
C11523,1895.786893,1,2131.31
C11524,2550.528085,1,0
C11526,2475.660894,0.909091,440
C11527,1499.19943,1,3245.23
C11528,3181.996689,0.909091,2046.06
C11529,39.761286,0.454545,2858.26
C11530,22.794308,0.636364,12
C11531,2118.52034,1,0
C11532,2629.928623,1,2830.88
C11533,1057.585071,1,1008.3
C11534,180.315352,1,1642.26
C11536,2402.800575,1,0
C11537,3241.29164,1,1119.56
C11538,5868.206909,1,911.56
C11539,937.434519,1,1124.88
C11540,4804.072481,1,0
C11541,1177.125233,1,8190.9
C11542,4393.185874,1,0
C11543,1695.84301,1,317.4
C11544,1830.571451,1,737.67
C11545,167.505508,0.818182,1219
C11546,1075.401912,1,150
C11547,392.992722,1,508.32
C11548,136.743106,1,1466.05
C11549,2619.752921,1,3563.07
C11550,432.385707,1,2171.86
C11551,4.392146,0.181818,47.96
C11552,109.681353,1,2118.66
C11553,632.679411,1,1363.79
C11554,3145.204423,1,3613.83
C11555,5925.82931,1,0
C11556,5227.616927,1,0
C11557,3019.914063,1,0
C11558,26.485924,1,256.44
C11559,950.717606,0.909091,0
C11560,75.012641,0.545455,480.02
C11561,3156.418686,1,3471.99
C11562,1229.938869,1,699.96
C11563,1589.41431,1,118.79
C11564,1106.557102,1,1342.86
C11565,588.795215,0.636364,4116
C11566,4627.588589,1,1774.46
C11567,2766.561266,1,1469.05
C11568,5363.715074,1,118.41
C11569,2963.244696,0.777778,0
C11570,211.84382,0.636364,2176.55
C11571,903.031624,1,494.7
C11572,793.713659,1,1307
C11573,8281.348085,1,4231.12
C11574,100.904785,1,1281.44
C11575,140.741786,1,1547.68
C11576,3947.749703,0.5,525.65
C11577,1981.929376,1,145.8
C11578,975.946428,1,1572.42
C11579,2807.729258,1,0
C11580,2613.123168,1,0
C11581,6.576315,0.272727,74.49
C11582,778.475416,1,353.52
C11583,7170.30572,1,3109.28
C11585,1579.158781,1,4175.25
C11586,131.459201,1,705.84
C11587,1764.520491,0.909091,100
C11588,1787.535327,1,0
C11589,2769.640442,1,738.06
C11590,0,0,88.62
C11591,774.709467,1,462
C11592,4533.066139,1,0
C11593,3044.194951,1,934.21
C11594,1101.085631,1,0
C11595,18.218714,0.272727,89
C11596,7.472301,0.181818,80
C11597,1258.079397,1,1242.46
C11598,497.787017,1,114.54
C11599,8767.5693,1,0
C11600,843.357393,1,45
C11601,1080.667451,1,3895.67
C11602,2945.285382,1,185.98
C11603,3608.548972,0.9,1664.02
C11604,1209.733106,1,1298.56
C11605,21.664126,1,271.86
C11606,27.832009,1,366.6
C11607,1247.384513,1,405.5
C11608,1052.127315,1,354.48
C11609,110.400892,1,486.72
C11610,3232.346639,1,0
C11611,498.355964,1,2434.7
C11612,2774.249582,1,21802.6
C11613,2332.392373,1,306.36
C11614,3630.771485,1,0
C11615,4676.575915,1,453.64
C11616,39.477741,0.545455,325.66
C11617,8.04034,0.181818,176.85
C11618,83.004246,1,726.89
C11619,197.02206,1,3824.78
C11621,223.818492,1,1702.42
C11622,2270.429964,1,8257.26
C11623,341.379209,1,426.92
C11624,103.393689,1,0
C11625,1050.527038,0.818182,8880.59
C11626,1033.394656,1,262.44
C11627,0,0,2600
C11628,5805.32079,1,1724.75
C11629,167.35668,1,288
C11630,5942.683036,1,976.45
C11631,5559.733773,1,930
C11632,2650.518784,1,503
C11633,0.126562,0.2,0
C11634,1.343207,0.181818,19.08
C11635,1229.397644,1,11414.48
C11636,1163.790341,1,517
C11637,2000.797758,1,1037.5
C11638,8809.504736,1,25378.36
C11639,82.803156,1,756.68
C11640,343.674421,0.454545,452.07
C11641,171.616134,1,4996.17
C11642,417.841508,1,311.86
C11643,97.917955,1,824.31
C11644,6.08697,0.181818,333.24
C11645,1.600479,0.181818,513.24
C11646,70.457831,0.818182,1146.59
C11647,1160.206649,0.9,1600
C11648,4060.966003,1,823.1
C11649,2714.595164,1,666.1
C11650,1212.812748,1,397.44
C11651,48.822128,1,537.51
C11652,694.202818,0.818182,0
C11653,3478.592472,0.9,0
C11654,1191.662907,1,979.92
C11655,1552.772103,1,34.74
C11656,705.232653,1,1902.4
C11657,3391.70218,1,38902.71
C11658,1013.728552,1,3209.62
C11659,22.728166,0.818182,262.5
C11660,799.518482,1,339.96
C11661,5344.347568,1,270.02
C11662,350.378913,0.636364,3263.48
C11663,2763.049499,1,1921.85
C11664,4.383989,0.545455,96.5
C11666,4954.880195,1,281.31
C11667,1670.146578,0.727273,3420.97
C11668,1728.275923,1,628.56
C11669,1034.555485,1,5787.66
C11670,502.653982,1,4748.5
C11671,1216.570617,1,5140.49
